"210043","301 HOSPITAL DR, GLEN BURNIE, MD, 21061","Match","Exact","301 HOSPITAL DR, GLEN BURNIE, MD, 21061","-76.62268,39.13895","640328078","R"
"330279","565 ABBOTT ROAD, BUFFALO, NY, 14220","Match","Exact","565 ABBOTT RD, BUFFALO, NY, 14220","-78.81253,42.848343","48302892","R"
"330276","99 EAST STATE STREET, GLOVERSVILLE, NY, 12078","Match","Exact","99 E STATE ST, GLOVERSVILLE, NY, 12078","-74.33062,43.068043","153637081","L"
"330277","176 DENISON PARKWAY EAST, CORNING, NY, 14830","Match","Exact","176 DENISON PKWY E, CORNING, NY, 14830","-77.04594,42.141052","14718022","L"
"360025","1111 HAYES AVENUE, SANDUSKY, OH, 44870","No_Match"
"450848","17500 W GRAND PARKWAY SOUTH, SUGAR LAND, TX, 77479","Match","Non_Exact","17500 GRAND PKWY, SUGAR LAND, TX, 77479","-95.688324,29.565496","637963912","L"
"490066","100 SENTARA CIRCLE, WILLIAMSBURG, VA, 23188","No_Match"
"500088","400 S 43RD ST, RENTON, WA, 98055","Match","Non_Exact","400 S 43RD ST, RENTON, WA, 98055","-122.21547,47.44115","638911153","L"
"360026","1141 NORTH MONROE DRIVE, XENIA, OH, 45385","Match","Exact","1141 N MONROE DR, XENIA, OH, 45385","-83.92867,39.699764","143417573","L"
"450847","23900 KATY FREEWAY, KATY, TX, 77494","No_Match"
"330285","601 ELMWOOD AVE, ROCHESTER, NY, 14642","Match","Non_Exact","601 ELMWOOD AVE, ROCHESTER, NY, 14620","-77.6246,43.124386","642706078","R"
"490067","200 MEDICAL PARK BOULEVARD, PETERSBURG, VA, 23805","Match","Exact","200 MEDICAL PARK BLVD, PETERSBURG, VA, 23805","-77.362305,37.183228","638920273","R"
"450844","18220 TOMBALL PARKWAY, HOUSTON, TX, 77070","No_Match"
"320009","601 DR MARTIN LUTHER KING JR AVE NE, ALBUQUERQUE, NM, 87102","Match","Exact","601 DR MARTIN LUTHER KING JR AVE NE, ALBUQUERQUE, NM, 87102","-106.64044,35.08559","206708821","L"
"360020","525 EAST MARKET STREET, AKRON, OH, 44309","No_Match"
"450845","1755 CURIE SUITE A, EL PASO, TX, 79902","Match","Non_Exact","1755 CURIE DR, EL PASO, TX, 79902","-106.47667,31.779814","189341245","L"
"490063","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","Match","Exact","3300 GALLOWS RD, FALLS CHURCH, VA, 22042","-77.22603,38.858765","630451972","R"
"210037","219 S WASHINGTON ST, EASTON, MD, 21601","Tie"
"450840","1105 CENTRAL EXPRESSWAY NORTH, ALLEN, TX, 75013","Match","Non_Exact","1105 CENTRAL EXPY, ALLEN, TX, 75013","-96.68393,33.08058","210469877","L"
"210035","5 GARRETT AVENUE, LA PLATA, MD, 20646","Match","Exact","5 GARRETT AVE, LA PLATA, MD, 20646","-76.97028,38.52859","25400622","R"
"320005","801 WEST MAPLE STREET, FARMINGTON, NM, 87401","Match","Exact","801 W MAPLE ST, FARMINGTON, NM, 87401","-108.2158,36.724316","127485902","L"
"210034","3001 S HANOVER STREET, BALTIMORE, MD, 21225","No_Match"
"320006","405 W COUNTRY CLUB RD, ROSWELL, NM, 88201","No_Match"
"320003","104 LEGION AVE, LAS VEGAS, NM, 87701","No_Match"
"360029","950 WEST WOOSTER STREET, BOWLING GREEN, OH, 43402","Match","Exact","950 W WOOSTER ST, BOWLING GREEN, OH, 43402","-83.664604,41.37412","38719962","L"
"500084","14701 179TH SE, MONROE, WA, 98272","Match","Non_Exact","14701 179TH AVE SE, MONROE, WA, 98272","-121.99068,47.863865","187767247","R"
"320004","2669 NORTH SCENIC DRIVE, ALAMOGORDO, NM, 88310","No_Match"
"490069","8260 ATLEE ROAD, MECHANICSVILLE, VA, 23116","No_Match"
"50604","250 HOSPITAL PARKWAY, SAN JOSE, CA, 95119","Match","Exact","250 HOSPITAL PKWY, SAN JOSE, CA, 95119","-121.80297,37.239388","122926904","L"
"210039","100 HOSPITAL ROAD, PRINCE FREDERIC, MD, 20678","Match","Non_Exact","100 HOSPITAL RD, PRINCE FREDERICK, MD, 20678","-76.59811,38.560116","78177030","L"
"320001","2211 LOMAS BOULEVARD NE, ALBUQUERQUE, NM, 87106","Match","Exact","2211 LOMAS BLVD NE, ALBUQUERQUE, NM, 87106","-106.61643,35.087482","637694757","L"
"360027","400 WABASH AVENUE, AKRON, OH, 44307","Match","Exact","400 WABASH AVE, AKRON, OH, 44307","-81.53265,41.077812","636626412","R"
"50603","24451 HEALTH CENTER DRIVE, LAGUNA HILLS, CA, 92653","Match","Exact","24451 HEALTH CENTER DR, LAGUNA HILLS, CA, 92653","-117.708084,33.60799","144064256","R"
"210038","827 LINDEN AVE, BALTIMORE, MD, 21201","Match","Exact","827 LINDEN AVE, BALTIMORE, MD, 21201","-76.62095,39.3002","206433349","R"
"320002","455 ST MICHAEL'S DRIVE, SANTA FE, NM, 87505","No_Match"
"210051","8118 GOOD LUCK ROAD, LANHAM, MD, 20706","Match","Exact","8118 GOOD LUCK RD, LANHAM, MD, 20706","-76.86562,38.980427","76404926","L"
"340070","1240 HUFFMAN MILL RD PO BOX 202, BURLINGTON, NC, 27216","Match","Non_Exact","1240 HUFFMAN MILL RD, BURLINGTON, NC, 27215","-79.50197,36.06415","71696331","L"
"340071","800 TILGHMAN DR, DUNN, NC, 28334","Match","Exact","800 TILGHMAN DR, DUNN, NC, 28334","-78.633095,35.30698","639634105","L"
"50608","1401 GARCES HIGHWAY, DELANO, CA, 93215","Match","Exact","1401 GARCES HWY, DELANO, CA, 93215","-119.23937,35.761414","108997854","R"
"210055","7300 VAN DUSEN ROAD, LAUREL, MD, 20707","Match","Exact","7300 VAN DUSEN RD, LAUREL, MD, 20707","-76.88347,39.083656","646375397","R"
"50609","441 N LAKEVIEW AVENUE, ANAHEIM, CA, 92807","Match","Non_Exact","441 S LAKEVIEW AVE, ANAHEIM, CA, 92807","-117.81633,33.853687","144030006","L"
"340075","2201 S STERLING ST, MORGANTON, NC, 28655","Match","Non_Exact","2201 S STERLING ST, MORGANTON, NC, 28655","-81.66539,35.727848","37161744","R"
"340073","3400 WAKE FOREST RD, RALEIGH, NC, 27609","No_Match"
"330268","178 GRANDVIEW DRIVE, COBLESKILL, NY, 12043","Match","Exact","178 GRANDVIEW DR, COBLESKILL, NY, 12043","-74.483,42.686264","18909320","R"
"360040","1330 COSHOCTON ROAD, MOUNT VERNON, OH, 43050","Match","Exact","1330 COSHOCTON RD, MOUNT VERNON, OH, 43050","-82.44386,40.402607","24662238","R"
"490060","6801 GOV G C PEERY HWY, RICHLANDS, VA, 24641","Match","Exact","6801 GOVERNOR G C PEERY HWY, RICHLANDS, VA, 24641","-81.82101,37.093956","47294638","R"
"330264","70 DUBOIS STREET, NEWBURGH, NY, 12550","Match","Exact","70 DUBOIS ST, NEWBURGH, NY, 12550","-74.015175,41.503475","124413636","R"
"330265","2 COULTER ROAD, CLIFTON SPRINGS, NY, 14432","Match","Exact","2 COULTER RD, CLIFTON SPRINGS, NY, 14432","-77.138535,42.960487","605723285","R"
"330267","1980 CROMPOND ROAD, CORTLANDT MANOR, NY, 10567","Match","Exact","1980 CROMPOND RD, CORTLANDT MNR, NY, 10567","-73.89187,41.291386","139724641","L"
"360036","1761 BEALL AVENUE, WOOSTER, OH, 44691","Match","Exact","1761 BEALL AVE, WOOSTER, OH, 44691","-81.934235,40.82092","635801782","R"
"360037","2351 EAST 22ND STREET, CLEVELAND, OH, 44115","Match","Exact","2351 E 22ND ST, CLEVELAND, OH, 44115","-81.67392,41.49675","61111555","L"
"330273","670 STONELEIGH AVENUE, CARMEL, NY, 10512","Match","Exact","670 STONELEIGH AVE, CARMEL, NY, 10512","-73.663765,41.387836","624054189","R"
"490057","1060 FIRST COLONIAL ROAD, VIRGINIA BEACH, VA, 23454","Match","Exact","1060 FIRST COLONIAL RD, VIRGINIA BEACH, VA, 23454","-76.02856,36.864655","122279219","R"
"360035","793 WEST STATE STREET, COLUMBUS, OH, 43222","No_Match"
"360032","200 SAINT CLAIR STREET, SAINT MARYS, OH, 45885","Match","Non_Exact","200 ST CLAIR AVE, SAINT MARYS, OH, 45885","-84.37012,40.543564","36421696","L"
"450877","1416 GEORGE DIETER, EL PASO, TX, 79936","Match","Non_Exact","1416 GEORGE DIETER DR, EL PASO, TX, 79936","-106.30158,31.735847","189434088","R"
"450876","4810 NORTH LOOP 289, LUBBOCK, TX, 79416","Match","Exact","4810 N LOOP 289, LUBBOCK, TX, 79416","-101.91454,33.60234","185311346","L"
"490050","1701 NORTH GEORGE MASON DRIVE, ARLINGTON, VA, 22205","Match","Exact","1701 N GEORGE MASON DR, ARLINGTON, VA, 22205","-77.12884,38.88956","601453088","R"
"490053","16000 JOHNSTON MEMORIAL DRIVE, ABINGDON, VA, 24211","No_Match"
"330270","535 EAST 70TH STREET, NEW YORK, NY, 10021","Match","Exact","535 E 70TH ST, NEW YORK, NY, 10021","-73.95393,40.76523","640859609","L"
"490052","500 J CLYDE MORRIS BLVD, NEWPORT NEWS, VA, 23601","Match","Exact","500 J CLYDE MORRIS BLVD, NEWPORT NEWS, VA, 23601","-76.48465,37.064995","103824596","L"
"210048","5755 CEDAR LANE, COLUMBIA, MD, 21044","Match","Exact","5755 CEDAR LN, COLUMBIA, MD, 21044","-76.88689,39.212803","640329350","L"
"340068","500 JEFFERSON ST, WHITEVILLE, NC, 28472","Match","Exact","500 JEFFERSON ST, WHITEVILLE, NC, 28472","-78.6962,34.33838","64127381","R"
"450872","801 W INTERSTATE 20, ARLINGTON, TX, 76017","No_Match"
"450875","6819 PLUM CREEK, AMARILLO, TX, 79124","Match","Non_Exact","6819 PLUM CREEK DR, AMARILLO, TX, 79124","-101.91003,35.212696","182468441","R"
"210045","201 HALL HIGHWAY, CRISFIELD, MD, 21817","Match","Exact","201 HALL HWY, CRISFIELD, MD, 21817","-75.85231,37.995697","104157653","L"
"450874","400 WEST INTERSTATE 635 SUITE 101, IRVING, TX, 75063","No_Match"
"490059","5801 BREMO RD, RICHMOND, VA, 23226","Match","Exact","5801 BREMO RD, RICHMOND, VA, 23226","-77.512596,37.585026","639512527","L"
"340069","3000 NEW BERN AVE, RALEIGH, NC, 27610","Match","Non_Exact","3000 NEW BERN AVE, RALEIGH, NC, 27610","-78.589,35.786186","72510724","R"
"450871","3003 BEE CAVES ROAD, AUSTIN, TX, 78746","No_Match"
"210049","500 UPPER CHESAPEAKE DRIVE, BEL AIR, MD, 21014","Match","Exact","500 UPPER CHESAPEAKE DR, BEL AIR, MD, 21014","-76.34796,39.51911","191685647","L"
"360039","2951 MAPLE AVENUE, ZANESVILLE, OH, 43701","No_Match"
"50616","2309 ANTONIO AVE, CAMARILLO, CA, 93010","Match","Exact","2309 ANTONIO AVE, CAMARILLO, CA, 93010","-119.01791,34.241783","110062357","L"
"210061","9733 HEALTHWAY DRIVE, BERLIN, MD, 21811","Match","Exact","9733 HEALTHWAY DR, BERLIN, MD, 21811","-75.21009,38.33733","114525877","L"
"340060","117 E KINGS HIGHWAY, EDEN, NC, 27288","Tie"
"210060","11711 LIVINGSTON ROAD, FORT WASHINGTON, MD, 20744","Match","Exact","11711 LIVINGSTON RD, FORT WASHINGTON, MD, 20744","-76.99203,38.72955","640328357","R"
"190208","336 NORTH HOOD STREET, LAKE PROVIDENCE, LA, 71254","Match","Exact","336 N HOOD ST, LK PROVIDENCE, LA, 71254","-91.173256,32.816326","71148281","L"
"340064","1370 WEST D ST, NORTH WILKESBOR, NC, 28659","Match","Non_Exact","1370 W D ST, NORTH WILKESBORO, NC, 28659","-81.157585,36.15828","639488482","L"
"340061","101 MANNING DRIVE, CHAPEL HILL, NC, 27514","Match","Exact","101 MANNING DR, CHAPEL HILL, NC, 27514","-79.05442,35.904457","636541334","R"
"360051","ONE WYOMING STREET, DAYTON, OH, 45409","No_Match"
"80009","21 WEST CLARKE AVENUE, MILFORD, DE, 19963","Match","Exact","21 W CLARKE AVE, MILFORD, DE, 19963","-75.432884,38.90595","106076995","R"
"330259","1000 NORTH VILLAGE AVENUE, ROCKVILLE CENTR, NY, 11570","Match","Exact","1000 N VILLAGE AVE, ROCKVILLE CTR, NY, 11570","-73.63445,40.685932","639353834","L"
"490044","2800 GODWIN BOULEVARD, SUFFOLK, VA, 23439","No_Match"
"330261","701 NORTH BROADWAY, SLEEPY HOLLOW, NY, 10591","No_Match"
"360048","3000 ARLINGTON AVENUE, TOLEDO, OH, 43699","No_Match"
"450869","5501 SOUTH MCCOLL, EDINBURG, TX, 78539","No_Match"
"490043","44045 RIVERSIDE PARKWAY, LEESBURG, VA, 20176","Match","Exact","44045 RIVERSIDE PKWY, LEESBURG, VA, 20176","-77.47814,39.0771","62368373","R"
"490046","830 KEMPSVILLE ROAD, NORFOLK, VA, 23502","Match","Exact","830 KEMPSVILLE RD, NORFOLK, VA, 23502","-76.19124,36.848953","122151267","L"
"360046","110 NORTH POPLAR STREET, OXFORD, OH, 45056","Match","Exact","110 N POPLAR ST, OXFORD, OH, 45056","-84.7408,39.512707","604770325","L"
"490045","8700 SUDLEY RD, MANASSAS, VA, 20110","No_Match"
"490040","4320 SEMINARY RD, ALEXANDRIA, VA, 22304","Match","Exact","4320 SEMINARY RD, ALEXANDRIA, VA, 22304","-77.10446,38.824123","639515013","R"
"360044","835 SWEITZER STREET, GREENVILLE, OH, 45331","Match","Exact","835 SWEITZER ST, GREENVILLE, OH, 45331","-84.635086,40.088173","54536377","R"
"360041","7007 POWERS BOULEVARD, PARMA, OH, 44129","Match","Exact","7007 POWERS BLVD, PARMA, OH, 44129","-81.731865,41.382767","61107531","L"
"490042","2900 LAMB CIRCLE, CHRISTIANSBURG, VA, 24073","Match","Exact","2900 LAMB CIR, CHRISTIANSBURG, VA, 24073","-80.507286,37.089577","73632982","R"
"450867","11113 RESEARCH BOULEVARD, AUSTIN, TX, 78759","Match","Exact","11113 RESEARCH BLVD, AUSTIN, TX, 78759","-97.744736,30.407572","63986956","L"
"490041","2 BERNARDINE DRIVE, NEWPORT NEWS, VA, 23602","Match","Exact","2 BERNARDINE DR, NEWPORT NEWS, VA, 23602","-76.512314,37.144497","639526187","R"
"190205","2810 AMBASSADOR CAFFERY PARKWAY, LAFAYETTE, LA, 70506","Match","Exact","2810 AMBASSADOR CAFFERY PKWY, LAFAYETTE, LA, 70506","-92.07526,30.198502","640237284","L"
"450862","17200 ST LUKE'S WAY, THE WOODLANDS, TX, 77384","Match","Non_Exact","17200 ST LUKES WAY, THE WOODLANDS, TX, 77384","-95.45943,30.202356","641130748","L"
"190204","100 MEDICAL CENTER DRIVE, SLIDELL, LA, 70461","Match","Exact","100 MEDICAL CENTER DR, SLIDELL, LA, 70461","-89.74308,30.2863","111324524","R"
"210058","2200 KERNAN DRIVE, BALTIMORE, MD, 21207","Match","Exact","2200 KERNAN DR, BALTIMORE, MD, 21207","-76.71227,39.312687","191484542","L"
"210057","9901 MEDICAL CTR DR, ROCKVILLE, MD, 20850","Match","Exact","9901 MEDICAL CENTER DR, ROCKVILLE, MD, 20850","-77.19867,39.09647","62052592","R"
"450864","1814 ROSELAND BOULEVARD, TYLER, TX, 75701","Match","Exact","1814 ROSELAND BLVD, TYLER, TX, 75701","-95.29945,32.32967","141271757","L"
"190202","17000 MEDICAL CENTER DR, BATON ROUGE, LA, 70816","Match","Exact","17000 MEDICAL CENTER DR, BATON ROUGE, LA, 70816","-91.00091,30.443253","632011628","L"
"210056","5601 LOCH RAVEN BLVD, BALTIMORE, MD, 21239","No_Match"
"50624","23845  MCBEAN PKWY, VALENCIA, CA, 91355","Match","Exact","23845 MCBEAN PKWY, VALENCIA, CA, 91355","-118.55478,34.395275","142802794","L"
"190201","4200 NELSON ROAD, LAKE CHARLES, LA, 70605","Match","Exact","4200 NELSON RD, LAKE CHARLES, LA, 70605","-93.24931,30.180683","639576785","R"
"490048","1900 ELECTRIC ROAD, SALEM, VA, 24153","Match","Exact","1900 ELECTRIC RD, SALEM, VA, 24153","-80.033195,37.2652","639519932","L"
"450860","1211 HIGHWAY 6, SUITE 70, SUGAR LAND, TX, 77478","Match","Non_Exact","1211 STATE HWY 6, SUGAR LAND, TX, 77478","-95.63466,29.60334","637956857","R"
"50625","8700 BEVERLY BLVD, LOS ANGELES, CA, 90048","No_Match"
"110105","3131 THOMASVILLE HWY BOX 40, MOULTRIE, GA, 31768","No_Match"
"110104","902 7TH STREET NORTH, CORDELE, GA, 31015","Match","Exact","902 7TH ST N, CORDELE, GA, 31015","-83.782845,31.976917","15663420","R"
"110101","706 N PARRISH, ADEL, GA, 31620","Match","Non_Exact","706 PARRISH RD, ADEL, GA, 31620","-83.341286,31.146717","87698502","R"
"340053","200 HAWTHORNE LANE BOX 33549, CHARLOTTE, NC, 28233","Match","Non_Exact","200 HAWTHORNE LN, CHARLOTTE, NC, 28204","-80.825485,35.212986","70487869","R"
"340050","300 W 27 ST  PO BOX 1408, LUMBERTON, NC, 28359","No_Match"
"110100","1067 PEACHTREE ST, LOUISVILLE, GA, 30434","Match","Exact","1067 PEACHTREE ST, LOUISVILLE, GA, 30434","-82.40423,33.012234","89054751","L"
"340051","336 DEERFIELD ROAD, BOONE, NC, 28607","Match","Exact","336 DEERFIELD RD, BOONE, NC, 28607","-81.651535,36.200287","639519831","R"
"330246","200 BELLE TERRE ROAD, PORT JEFFERSON, NY, 11777","Match","Exact","200 BELLE TERRE RD, PRT JEFFERSON, NY, 11777","-73.060196,40.947678","114236879","R"
"110109","117 KITE ROAD, SWAINSBORO, GA, 30401","Match","Exact","117 KITE RD, SWAINSBORO, GA, 30401","-82.34624,32.592937","639456572","L"
"110107","777 HEMLOCK STREET, MACON, GA, 31201","Match","Non_Exact","777 HEMLOCK STREET LN, MACON, GA, 31201","-83.63671,32.83233","81084091","R"
"330245","2209 GENESEE STREET, UTICA, NY, 13501","Match","Exact","2209 GENESEE ST, UTICA, NY, 13501","-75.26742,43.08351","639355040","L"
"360058","800 WEST MAIN STREET, COLDWATER, OH, 45828","Match","Exact","800 W MAIN ST, COLDWATER, OH, 45828","-84.638336,40.479774","43086611","R"
"490033","1000 NORTH SHENANDOAH AVE, FRONT ROYAL, VA, 22630","No_Match"
"330250","75 BEEKMAN STREET, PLATTSBURGH, NY, 12901","Match","Exact","75 BEEKMAN ST, PLATTSBURGH, NY, 12901","-73.46664,44.700024","639388394","L"
"360059","2500 METROHEALTH DRIVE, CLEVELAND, OH, 44109","Match","Exact","2500 METROHEALTH DR, CLEVELAND, OH, 44109","-81.69896,41.462376","638287546","L"
"490032","1250 EAST MARSHALL STREET - BOX 980510, RICHMOND, VA, 23298","Match","Exact","1250 E MARSHALL ST, RICHMOND, VA, 23298","-77.4302,37.539955","201555887","L"
"360056","3000 MACK ROAD, FAIRFIELD, OH, 45014","Match","Exact","3000 MACK RD, FAIRFIELD, OH, 45014","-84.51871,39.310986","604772659","L"
"360054","100 JACKSON PIKE, GALLIPOLIS, OH, 45631","Match","Exact","100 JACKSON PIKE, GALLIPOLIS, OH, 45631","-82.23679,38.8444","636601071","L"
"360055","1350 EAST MARKET STREET, WARREN, OH, 44482","Match","Non_Exact","1350 E MARKET ST, WARREN, OH, 44483","-80.7989,41.23645","117405968","R"
"360052","2222 PHILADELPHIA DRIVE, DAYTON, OH, 45406","Match","Exact","2222 PHILADELPHIA DR, DAYTON, OH, 45406","-84.23495,39.787853","143628614","R"
"50633","1100 LAS TABLAS RD, TEMPLETON, CA, 93465","Match","Exact","1100 LAS TABLAS RD, TEMPLETON, CA, 93465","-120.71932,35.5544","645336158","R"
"340049","3916 BEN FRANKLIN BOULEVARD, DURHAM, NC, 27704","No_Match"
"490037","9507 HOSPITAL AVENUE, NASSAWADOX, VA, 23413","Match","Exact","9507 HOSPITAL AVE, NASSAWADOX, VA, 23413","-75.86373,37.474453","199477842","R"
"340047","MEDICAL CENTER BOULEVARD, WINSTON-SALEM, NC, 27157","No_Match"
"50636","15615 POMERADO ROAD, POWAY, CA, 92064","Match","Exact","15615 POMERADO RD, POWAY, CA, 92064","-117.057884,32.997658","195316659","R"
"490038","245 MEDICAL PARK DRIVE, MARION, VA, 24354","No_Match"
"330239","207 FOOTE AVENUE, JAMESTOWN, NY, 14701","Match","Exact","207 FOOTE AVE, JAMESTOWN, NY, 14701","-79.23303,42.091537","120774933","L"
"340041","321 MULBERRY ST SW, LENOIR, NC, 28645","Match","Exact","321 MULBERRY ST SW, LENOIR, NC, 28645","-81.53645,35.91098","639453844","R"
"340042","317 WESTERN BOULEVARD, JACKSONVILLE, NC, 28540","Match","Non_Exact","317 WESTERN BLVD, JACKSONVILLE, NC, 28546","-77.38277,34.763092","639513934","L"
"340040","2100 STANTONSBURG RD, PO BOX 6028, GREENVILLE, NC, 27835","No_Match"
"330235","17 LANSING STREET, AUBURN, NY, 13021","Match","Exact","17 LANSING ST, AUBURN, NY, 13021","-76.56465,42.940765","33496494","L"
"360072","401 NORTH EWING STREET, LANCASTER, OH, 43130","Match","Exact","401 N EWING ST, LANCASTER, OH, 43130","-82.57666,39.717144","37243040","L"
"330236","506 SIXTH STREET, BROOKLYN, NY, 11215","Match","Exact","506 6TH ST, BROOKLYN, NY, 11215","-73.97959,40.66847","59078165","R"
"360070","1320 MERCY DRIVE NW, CANTON, OH, 44708","Match","Exact","1320 MERCY DR NW, CANTON, OH, 44708","-81.39708,40.81183","64720022","R"
"330238","111  CLARA BARTON STREET, DANSVILLE, NY, 14437","Match","Exact","111 CLARA BARTON ST, DANSVILLE, NY, 14437","-77.70041,42.55225","636422553","R"
"360071","1250 S WASHINGTON STREET, VAN WERT, OH, 45891","Match","Non_Exact","1250 S WASHINGTON ST, VAN WERT, OH, 45891","-84.58139,40.84751","6752226","R"
"330231","82-68 164TH STREET, JAMAICA, NY, 11432","Match","Exact","82-68 164TH ST, JAMAICA, NY, 11432","-73.80343,40.717236","59711836","R"
"450808","6818 AUSTIN CTR BLVD SUITE 100, AUSTIN, TX, 78731","Match","Exact","6818 AUSTIN CENTER BLVD, AUSTIN, TX, 78731","-97.75127,30.351515","641875036","R"
"330232","1300 MASSACHUSETTS AVENUE, TROY, NY, 12180","Match","Exact","1300 MASSACHUSETTS AVE, TROY, NY, 12180","-73.675606,42.74312","35765721","R"
"330233","LINDEN BOULEVARD AT BROOKDALE PLAZA, BROOKLYN, NY, 11212","No_Match"
"330234","100 WOODS RD, VALHALLA, NY, 10595","Match","Exact","100 WOODS RD, VALHALLA, NY, 10595","-73.80399,41.087883","139735484","L"
"450809","12221 MOPAC EXPRESSWAY NORTH, AUSTIN, TX, 78758","No_Match"
"450804","7401 SOUTH MAIN STREET, HOUSTON, TX, 77030","Match","Non_Exact","7401 MAIN ST, HOUSTON, TX, 77030","-95.40904,29.701185","96065107","L"
"490022","1001 SAM PERRY BOULEVARD, FREDERICKSBURG, VA, 22401","Match","Non_Exact","1001 PERRY ST, FREDERICKSBURG, VA, 22401","-77.508026,38.284492","616270693","L"
"100307","4201 BELFORT RD, JACKSONVILLE, FL, 32216","Match","Exact","4201 BELFORT RD, JACKSONVILLE, FL, 32216","-81.5842,30.252954","83967480","L"
"450803","510 W TIDWELL, HOUSTON, TX, 77091","No_Match"
"490021","1920 ATHERHOLT ROAD, LYNCHBURG, VA, 24501","Match","Exact","1920 ATHERHOLT RD, LYNCHBURG, VA, 24501","-79.16963,37.414","639513638","L"
"330240","506 LENOX AVENUE, NEW YORK, NY, 10037","Match","Exact","506 LENOX AVE, NEW YORK, NY, 10037","-73.94032,40.814823","59656421","R"
"490024","1906 BELLEVIEW AVENUE, SE, ROANOKE, VA, 24014","Match","Exact","1906 BELLEVIEW AVE SE, ROANOKE, VA, 24014","-79.94169,37.25206","62910615","L"
"330241","750 EAST ADAMS STREET, SYRACUSE, NY, 13210","Match","Exact","750 E ADAMS ST, SYRACUSE, NY, 13210","-76.14056,43.04268","46608063","R"
"360068","2142 NORTH COVE BOULEVARD, TOLEDO, OH, 43606","Match","Exact","2142 N COVE BLVD, TOLEDO, OH, 43606","-83.594666,41.670937","33937261","R"
"490023","500 HOSPITAL DRIVE, WARRENTON, VA, 20186","No_Match"
"360065","272 BENEDICT AVENUE, NORWALK, OH, 44857","Match","Exact","272 BENEDICT AVE, NORWALK, OH, 44857","-82.60247,41.22657","12617084","L"
"360066","730 WEST MARKET STREET, LIMA, OH, 45801","Match","Exact","730 W MARKET ST, LIMA, OH, 45801","-84.119415,40.740063","35566909","R"
"490020","411 WEST RANDOLPH ROAD, HOPEWELL, VA, 23860","Match","Exact","411 W RANDOLPH RD, HOPEWELL, VA, 23860","-77.29151,37.30708","54149438","L"
"360064","1044 BELMONT AVENUE, YOUNGSTOWN, OH, 44501","Match","Non_Exact","1044 BELMONT AVE, YOUNGSTOWN, OH, 44504","-80.65571,41.114147","64594096","L"
"450801","2600 ST MICHAEL DR, TEXARKANA, TX, 75504","Match","Non_Exact","2600 ST MICHAEL DR, TEXARKANA, TX, 75503","-94.07607,33.461952","639131777","L"
"50641","4060 WHITTIER BLVD, LOS ANGELES, CA, 90023","Match","Exact","4060 WHITTIER BLVD, LOS ANGELES, CA, 90023","-118.18416,34.02392","141625645","R"
"340032","2525 COURT DR, GASTONIA, NC, 28052","Match","Non_Exact","2525 COURT DR, GASTONIA, NC, 28054","-81.137085,35.273834","70429730","L"
"100302","2906 17TH STREET, SAINT CLOUD, FL, 34769","Match","Exact","2906 17TH ST, SAINT CLOUD, FL, 34769","-81.30213,28.242432","612234907","R"
"340039","557 BROOKDALE DR  P O BOX 1828, STATESVILLE, NC, 28677","Match","Exact","557 BROOKDALE DR, STATESVILLE, NC, 28677","-80.876816,35.79966","46038167","L"
"340037","706 W KING ST, KINGS MOUNTAIN, NC, 28086","Tie"
"340030","PO BOX 3708 DUMC  ERWIN RD, DURHAM, NC, 27710","No_Match"
"330229","529 CENTRAL AVENUE, DUNKIRK, NY, 14048","Match","Exact","529 CENTRAL AVE, DUNKIRK, NY, 14048","-79.33377,42.480766","120757486","L"
"330224","105 MARY'S AVENUE, KINGSTON, NY, 12401","Match","Non_Exact","105 MARYS AVE, KINGSTON, NY, 12401","-73.99949,41.922573","41912522","L"
"360084","2600 SIXTH STREET SW, CANTON, OH, 44710","Match","Exact","2600 6TH ST SW, CANTON, OH, 44710","-81.403656,40.79686","64679936","L"
"330226","1555 LONG POND ROAD, ROCHESTER, NY, 14626","Match","Exact","1555 LONG POND RD, ROCHESTER, NY, 14626","-77.70148,43.191692","14565627","R"
"360081","2600 NAVARRE AVENUE, OREGON, OH, 43616","Match","Exact","2600 NAVARRE AVE, OREGON, OH, 43616","-83.48627,41.636654","33946704","R"
"360082","18901 LAKE SHORE BOULEVARD, EUCLID, OH, 44119","Match","Non_Exact","18901 S LAKE SHORE BLVD, EUCLID, OH, 44119","-81.547035,41.596916","61108023","L"
"330221","374 STOCKHOLM STREET, BROOKLYN, NY, 11237","Match","Exact","374 STOCKHOLM ST, BROOKLYN, NY, 11237","-73.917656,40.70468","59082474","R"
"360080","90 NORTH FOURTH STREET, MARTINS FERRY, OH, 43935","No_Match"
"330222","211 CHURCH STREET, SARATOGA SPRING, NY, 12866","Match","Non_Exact","211 CHURCH ST, SARATOGA SPRINGS, NY, 12866","-73.79622,43.084793","18767507","L"
"330223","1 HOSPITAL DRIVE, MASSENA, NY, 13662","Match","Exact","1 HOSPITAL DR, MASSENA, NY, 13662","-74.90849,44.937023","155156430","L"
"490011","150 KINGSLEY LANE, NORFOLK, VA, 23505","Match","Exact","150 KINGSLEY LN, NORFOLK, VA, 23505","-76.28181,36.8985","122144973","R"
"360078","6847 N CHESTNUT, RAVENNA, OH, 44266","No_Match"
"490013","2204 WILBORN AVENUE, HALIFAX, VA, 24558","No_Match"
